group,coherence_group_avg,topic_index,keywords
origin_specific_country,0.538761885,27,"africans, somalia, refugees, blacks, nations, countries, syrian, holocaust, barbaric, assimilate, guatemala, extinct, racist, savages, niggers, country, saudi, nigger, europe, obama, israel, america, deport, palestinian, muslims, world, fuck, deported, mexico, russia, terrorists, violence, invade, rapists, war, land, arab, china, savage, india, culture, illegals, hitler, united, usa, terror, shithole, terrorist, shit, slaughter"
origin_specific_country,0.538761885,28,"retard, muslim, allah, islamic, terrorist, islam, muslims, terrorists, dickhead, violence, threaten, peaceful, kill, barbaric, bomb, idiots, terror, idiot, slaughter, hating, savages, rashid, arab, prick, hate, stop, suicide, killed, assault, stupid, saudi, secular, palestinian, holocaust, savage, die, shove, killing, innocent, nigger, pakistan, syrian, murderers, killers, re, racist, somalia, hitler, rapists, whatever"
origin_specific_country,0.538761885,29,"terrorists, syrian, terrorist, muslims, terror, islamic, arab, islam, saudi, allah, refugees, iran, palestinian, muslim, israel, invaders, somalia, invade, bomb, peaceful, holocaust, slaughter, violence, idiots, deported, savages, murderers, americans, fuck, war, illegals, deport, threaten, assimilate, kill, killers, rapists, innocent, losers, america, assholes, rashid, jews, killing, nations, pakistan, nuke, whatever, shithole, united"
origin_specific_country,0.538761885,30,"india, indian, pakistan, countries, shithole, country, somalia, saudi, china, usa, culture, nations, israel, iran, russia, america, terrorists, muslims, allah, palestinian, assholes, europe, syrian, islam, americans, terrorist, refugees, mexico, disgusting, us, africans, world, invade, barbaric, chinatown, fuck, islamic, arab, nasty, god, shit, states, muslim, terror, rapists, land, where, earth, asian, prick"
origin_specific_country,0.538761885,31,"palestinian, israel, terrorist, terrorists, holocaust, jews, jewish, arab, syrian, jew, allah, refugees, muslims, islam, islamic, muslim, terror, hitler, iran, saudi, murderers, retard, barbaric, threaten, savages, rapists, innocent, nations, kill, somalia, synagogue, invaders, killers, peaceful, idiots, evil, slaughter, bomb, hating, nuke, parasites, article, assimilate, anti, invade, deported, killing, africans, hate, pakistan"
origin_specific_country,0.538761885,32,"israel, palestinian, jews, jewish, jew, holocaust, syrian, arab, muslims, refugees, terrorists, terrorist, synagogue, allah, iran, muslim, hitler, islam, saudi, islamic, invaders, nations, barbaric, rapists, savages, terror, murderers, somalia, assimilate, retard, africans, innocent, culture, americans, invade, evil, racist, secular, idiots, deport, peaceful, scum, slaughter, war, article, illegals, america, russia, wall, killers"
origin_specific_country,0.538761885,33,"israel, palestinian, jews, jewish, jew, holocaust, syrian, arab, iran, fuck, allah, saudi, muslims, refugees, islam, islamic, terrorists, hitler, terrorist, muslim, somalia, nations, pakistan, synagogue, hating, nuke, violence, fucking, assholes, murderers, threaten, war, savages, countries, russia, bomb, hate, america, deport, idiots, rapists, retard, losers, invade, usa, barbaric, evil, deported, shit, culture"
origin_specific_country,0.538761885,34,"americans, america, american, usa, americanus, idiots, us, countries, retard, illegals, stupid, assholes, culture, europe, dumb, syrian, russia, idiot, country, refugees, rapists, losers, nations, israel, deported, shithole, pussy, fuck, trump, china, mexican, africans, deport, savages, states, cunt, terrorists, iran, arab, murderers, saudi, world, scum, bitch, fucking, muslims, united, somalia, niggers, terrorist"
origin_specific_country,0.538761885,35,"holocaust, jews, jewish, jew, hitler, hating, hate, israel, refugees, synagogue, palestinian, muslims, wish, barbaric, racist, killers, murderers, evil, suicide, terrorists, muslim, kill, anti, hope, syrian, violence, war, niggers, islam, terrorist, nigger, leave, allah, iran, slaughter, peaceful, threaten, blacks, resist, stop, savages, come, islamic, parasites, saudi, innocent, terror, everyone, killing, rape"
origin_specific_country,0.538761885,36,"holocaust, hitler, jews, war, jew, israel, jewish, europe, refugees, kill, murderers, invade, terrorists, russia, syrian, nuke, killing, slaughter, nations, iran, palestinian, fuck, invaders, bomb, threaten, die, somalia, savages, terror, deport, killers, countries, violence, muslims, peaceful, communist, america, terrorist, allah, democracy, death, barbaric, military, suicide, assimilate, evil, killed, mexico, parasites, saudi"
origin_specific_country,0.538761885,37,"nuke, bomb, terrorists, iran, israel, terrorist, war, kill, nations, somalia, invade, countries, russia, syrian, peaceful, holocaust, saudi, killing, america, erase, pakistan, slaughter, terror, threaten, savages, blow, refugees, europe, deported, palestinian, americans, deport, usa, attacks, hitler, extinct, allah, rapists, violence, savage, plan, murderers, cockroaches, democracy, idiots, mexico, assimilate, earth, rid, communist"
origin_specific_country,0.538761885,38,"jew, jewish, jews, palestinian, holocaust, israel, semite, synagogue, rape, deport, hitler, leave, arab, scum, rapists, bomb, barbaric, assimilate, refugees, gauche, allah, assault, syrian, muslim, fuck, shithole, saudi, racist, terrorist, return, deported, next, muslims, blow, if, come, innocent, brought, shoot, invade, savages, shit, retard, god, die, violence, bitch, threaten, fucking, armed"
origin_specific_country,0.538761885,39,"jew, jewish, jews, synagogue, holocaust, secular, israel, palestinian, our, terrorist, democracy, invaders, terrorists, barbaric, muslims, we, muslim, sorrynotsorry, christ, hitler, murderers, nations, allah, not, islam, terror, actually, anti, islamic, author, evil, savages, blood, refugees, somalia, nuke, towelheads, no, religion, americans, their, crap, syrian, else, innocent, lol, niggers, re, point, bullshit"
origin_specific_country,0.538761885,40,"refugees, countries, nations, syrian, country, holocaust, saudi, israel, parasites, russia, terrorists, iran, extinct, deport, terrorist, america, barbaric, somalia, murderers, usa, pakistan, china, disgusting, deported, palestinian, rapists, muslims, peaceful, islam, culture, africans, assimilate, europe, americans, guatemala, india, killing, terror, illegals, nuke, world, kill, unacceptable, slaughter, war, democracy, arab, savages, mexico, communist"
origin_specific_country,0.538761885,41,"nigger, niggers, kikes, niggrus, sucking, gauche, stop, cunt, nuke, chinks, bitch, savage, savages, filthy, shithole, retard, rapists, bastard, blow, whatever, pussy, disgusting, shove, prick, dickhead, fuck, chong, don, get, cockroaches, ching, dirty, excuse, jew, hitler, kill, hole, let, gook, pigs, shit, blacks, how, bomb, racist, ass, leave, keep, thing, he"
origin_specific_country,0.538761885,42,"american, america, americans, country, refugees, cunt, usa, deport, countries, russia, retard, fucking, racist, deported, lol, syrian, fuck, us, shithole, nations, assimilate, barbaric, israel, mexican, terrorist, russian, europe, stupid, shit, disgusting, hating, nigger, dumb, prick, arab, bullshit, idiot, whatever, innocent, savages, threaten, illegals, pakistan, assholes, bitch, savage, ching, gauche, culture, iran"
origin_specific_country,0.538761885,43,"muslims, muslim, islam, islamic, terrorist, allah, terrorists, palestinian, refugees, barbaric, slaughter, arab, syrian, saudi, somalia, holocaust, pakistan, terror, rapists, murderers, indian, pigs, violence, israel, kill, deported, racist, peaceful, rape, killing, iran, innocent, india, threaten, africans, savages, hitler, rashid, jew, secular, idiots, jews, assimilate, bomb, killers, killed, invaders, jewish, niggers, nigger"
origin_specific_country,0.538761885,44,"slaughter, military, muslims, muslim, islam, islamic, terrorist, allah, savages, terrorists, armed, peaceful, syrian, saudi, assault, war, violence, savage, arab, disgusting, somalia, barbaric, fight, murderers, invaders, refugees, secular, we, our, idiots, holocaust, kill, hate, invade, innocent, united, terror, palestinian, shit, fuck, africans, hating, killing, pakistan, iran, racist, attacks, assimilate, whatever, threaten"
origin_specific_country,0.538761885,45,"palestinian, israel, holocaust, terrorist, jews, terrorists, syrian, refugees, jewish, arab, jew, muslims, allah, islam, peaceful, terror, nations, saudi, iran, innocent, islamic, nuke, barbaric, kill, war, muslim, violence, deport, somalia, hating, murderers, idiots, democracy, retard, hitler, savages, pakistan, assimilate, trash, killing, rapists, bomb, hate, land, invaders, threaten, erase, deported, evil, united"
origin_specific_country,0.538761885,46,"nigger, hitler, holocaust, niggers, jew, jewish, racist, jews, didn, allah, happened, barbaric, assault, blacks, savage, palestinian, niggrus, violence, israel, kill, excuse, nuke, slaughter, synagogue, against, fight, threaten, resist, muslims, war, terrorist, muslim, islam, gauche, killing, killed, no, bomb, rape, won, next, then, if, retard, savages, terror, shithole, suicide, africans, point"
origin_specific_country,0.538761885,47,"somalia, syrian, terrorist, refugees, saudi, africans, terrorists, terror, muslims, savages, deported, islamic, muslim, allah, islam, arab, blacks, holocaust, palestinian, omar, deport, pakistan, racist, niggers, illegals, assimilate, nigger, chinks, savage, whatever, israel, shithole, war, slaughter, fuck, guatemala, rapists, americans, murderers, indian, extinct, violence, america, stop, peaceful, barbaric, jew, shit, kill, idiots"
origin_specific_country,0.538761885,48,"mexican, deported, deport, refugees, arab, culture, american, racist, illegals, assimilate, russian, indian, intellectual, americans, muslim, fuck, idiots, nigger, muslims, chinese, syrian, america, cunt, fucking, islamic, gauche, prick, idiot, jewish, europe, lazy, illegally, terrorist, leave, stupid, dumb, retard, jew, africans, asian, savage, allah, palestinian, pangolin, bitch, savages, country, islam, niggers, shit"
origin_specific_country,0.538761885,49,"israel, palestinian, iran, holocaust, jew, jews, terrorist, jewish, terrorists, bomb, syrian, nuke, arab, allah, invade, refugees, kill, saudi, peaceful, threaten, terror, war, muslims, deport, islam, islamic, synagogue, hitler, killing, retard, slaughter, next, invaders, savages, muslim, plan, blow, leave, pakistan, idiots, stop, america, nations, barbaric, evil, hate, usa, deported, somalia, we"
origin_specific_country,0.538761885,50,"israel, palestinian, syrian, jews, holocaust, iran, jewish, jew, arab, refugees, saudi, terrorists, allah, url, wall, terrorist, war, nations, invade, shithole, nuke, fuck, usa, muslims, synagogue, america, threaten, russia, somalia, islam, islamic, invaders, bomb, pakistan, ur, deport, countries, hitler, terror, next, retard, evil, kill, hole, land, pigs, us, shit, savages, culture"
origin_specific_country,0.538761885,51,"obama, africans, nigger, president, syrian, guatemala, human, hitler, somalia, cockroaches, extinct, niggers, nations, an, idiot, niggrus, arab, terrorist, lol, racist, allah, chinks, url, trump, pangolin, one, indian, put, author, creature, unacceptable, he, don, top, saudi, is, thing, dickhead, retard, idiots, planet, refers, cunt, filthy, gook, scum, right, parasites, muslim, palestinian"
origin_specific_country,0.538761885,52,"assault, violence, murderers, terrorists, rapists, terrorist, armed, illegals, innocent, killers, deported, assholes, invaders, idiots, illegally, terror, niggers, whatever, nigger, deport, threaten, savages, americans, killing, america, rape, retard, killed, bulldozed, stealing, racist, fuck, cunt, shoot, kill, american, idiot, blacks, barbaric, peaceful, fight, fucking, losers, pussy, illegal, bitch, stupid, military, shit, invade"
origin_specific_country,0.538761885,53,"murderers, terrorists, killing, killers, kill, killed, terrorist, slaughter, violence, americans, armed, illegals, shoot, assimilate, america, refugees, holocaust, innocent, rapists, terror, savages, american, deport, deported, syrian, americanus, peaceful, barbaric, assault, nuke, us, racist, usa, threaten, invaders, assholes, savage, death, die, more, should, better, war, bomb, rape, invade, somalia, point, palestinian, attacks"
origin_undocumented,0.497120528,0,"deport, deported, illegals, immigrants, refugees, immigrant, illegally, mexican, terrorists, invaders, mexico, americans, savages, niggers, border, america, rapists, guatemala, murderers, idiots, muslims, parasites, syrian, illegal, kill, invade, trump, pigs, fuck, losangeles, losers, american, them, arab, stop, ship, barbaric, killed, states, scum, their, children, our, wall, what, don, nations, learn, fucking, hate"
origin_undocumented,0.497120528,1,"synagogue, illegals, mexican, armed, mexico, deport, invaders, resist, guatemala, fight, won, invade, immigrants, savages, barbaric, scum, day, americans, immigrant, we, fuck, losers, illegally, refugees, if, stop, let, fucking, should, our, now, deported, don, omar, america, brought, kill, power, giving, know, terrorists, killed, american, communist, us, idiots, will, you, states, way"
origin_undocumented,0.497120528,2,"deported, illegals, deport, immigrants, illegally, refugees, terrorists, immigrant, invaders, kicked, obama, parasites, mexican, niggers, mexico, them, americans, syrian, guatemala, illegal, children, their, pigs, murderers, losers, muslims, rapists, savages, brought, ones, the, our, trash, losangeles, they, arab, people, these, nations, invade, wetbacks, many, idiots, ways, armed, killed, america, unacceptable, bulldozed, those"
origin_undocumented,0.497120528,3,"refugees, syrian, immigrants, deport, immigrant, wall, illegals, deported, mexican, arab, terrorists, border, invaders, mexico, pigs, trump, keep, ship, muslims, rapists, parasites, live, americans, kill, illegally, invade, america, faced, savages, build, stop, guatemala, murderers, barbaric, scum, die, obama, change, let, what, resist, losers, idiots, fuck, killed, niggers, breed, bulldozed, children, hate"
origin_undocumented,0.497120528,4,"losangeles, savages, wetbacks, illegals, invaders, refugees, savage, rapists, immigrants, pigs, deported, mexican, parasites, because, where, idiots, mexico, deport, breed, wetback, illegally, terrorists, murderers, americans, why, our, niggers, losers, immigrant, scum, the, america, their, spic, east, them, right, barbaric, we, they, ltr, invade, live, have, guatemala, us, of, killed, illegal, filthy"
origin_undocumented,0.497120528,5,"wetbacks, wetback, losers, ltr, back, fuck, trash, send, you, fucking, sorrynotsorry, ll, let, keep, one, ppl, came, on, your, cam_coles, we, won, why, shit, kicked, our, round, rashid, hate, somebody, savages, out, against, faced, losangeles, who, sent, ones, any, sick, name, savage, unacceptable, stop, useless, fight, those, brought, go, them"
origin_undocumented,0.497120528,6,"losangeles, deported, deport, illegals, mexican, immigrants, gook, murderers, illegally, kill, mexico, immigrant, refugees, killed, terrorists, guatemala, illegal, parasites, should, invaders, rapists, fuck, unacceptable, stop, idiots, americans, chinatown, omar, america, every, niggers, the, die, ones, border, or, savages, states, trump, don, if, those, many, let, invade, bulldozed, losers, where, fucking, them"
origin_undocumented,0.497120528,7,"cam_coles, monkey, colder, immigrant, immigrants, deported, niggers, refugees, mexican, don, deport, border, illegals, savages, faced, savage, guatemala, scum, obama, somebody, know, have, my, send, shit, do, that, ppl, sick, your, look, you, white, those, take, arab, stop, come, live, what, americans, black, american, communist, learn, trump, rashid, mexico, fucking, country"
origin_undocumented,0.497120528,8,"omar, arab, rashid, syrian, barbaric, muslims, islamic, terrorists, deported, refugees, pigs, deport, idiots, scum, savages, illegals, culture, illegally, americans, immigrants, mexico, shit, losers, immigrant, guatemala, mexican, fuck, savage, america, sick, have, their, unacceptable, stop, trump, fucking, hate, ppl, kill, rapists, wall, middle, killed, learn, right, invade, bulldozed, look, communist, your"
origin_undocumented,0.497120528,9,"immigrant, immigrants, learn, language, mexican, deported, deport, refugees, arab, illegals, culture, useless, american, fuck, fucking, muslims, idiots, americans, illegally, islamic, syrian, shit, savage, mexico, guatemala, niggers, chinatown, america, useful, losers, breed, omar, know, savages, work, country, border, be, scum, ship, crap, nations, die, losangeles, communist, live, invaders, parasites, hate, come"
origin_undocumented,0.497120528,10,"muslims, islamic, refugees, terrorists, arab, syrian, deported, deport, kill, savages, immigrants, barbaric, change, illegals, immigrant, rapists, murderers, live, rashid, stop, die, idiots, invade, fuck, invaders, niggers, don, learn, savage, hate, parasites, killed, fight, fucking, trump, ways, synagogue, omar, do, will, losers, let, want, faced, with, resist, the, how, brought, come"
origin_undocumented,0.497120528,11,"chinatown, deported, losangeles, deport, illegals, mexican, immigrants, slant, illegally, mexico, immigrant, bulldozed, unacceptable, scum, refugees, illegal, should, guatemala, border, fuck, middle, communist, east, omar, must, the, niggers, states, terrorists, where, idiots, rapists, kicked, america, losers, don, culture, faced, fucking, savages, americans, are, trump, kill, too, to, stop, against, our, way"
origin_undocumented,0.497120528,12,"synagogue, muslims, refugees, syrian, terrorists, arab, barbaric, murderers, islamic, trump, savages, fuck, deport, rapists, invaders, kill, parasites, immigrants, fucking, scum, niggers, deported, die, immigrant, shit, we, invade, hate, savage, illegals, idiots, americans, killed, omar, losers, obama, god, come, pigs, wall, faced, nations, armed, our, resist, if, let, re, their, stop"
origin_other,0.407514458,0,"refugees, muslims, terrorists, deported, syrian, muslim, niggers, arab, rapists, nigger, kill, barbaric, murderers, islamic, america, fuck, hate, scum, bitch, jews, fucking, pigs, trump, culture, mexican, parasites, don, jew, die, what, stupid, illegally, world, country, with, that, have, ppl, us, re, their, if, do, rashid, only, should, the, we, them, those"
origin_other,0.407514458,1,"omar, arab, rashid, barbaric, syrian, islamic, muslims, muslim, terrorists, deported, refugees, pigs, scum, culture, illegally, rapists, sick, their, watching, america, have, fuck, middle, jews, wall, kill, right, trump, mexican, hate, fucking, world, look, home, our, ppl, your, stupid, murderers, jew, my, of, what, if, why, them, hope, crap, an, niggers"
origin_other,0.407514458,2,"refugees, syrian, wall, deported, mexican, terrorists, arab, pigs, trump, keep, ship, jews, rapists, muslims, parasites, kill, america, illegally, build, muslim, barbaric, murderers, die, jew, scum, what, fuck, niggers, bunch, hope, the, hate, fucking, culture, home, our, ppl, should, we, omar, an, will, islamic, or, right, bitch, people, united, here, losangeles"
origin_other,0.407514458,3,"deported, refugees, illegally, terrorists, mexican, niggers, parasites, murderers, rapists, syrian, muslims, them, pigs, their, ones, losangeles, bunch, arab, the, our, they, america, people, jews, these, nigger, trump, those, kill, states, fuck, hate, omar, with, to, my, an, ship, of, are, what, we, scum, by, out, muslim, should, every, us, barbaric"
origin_other,0.407514458,4,"nigger, niggers, mexican, muslims, human, rapists, syrian, hate, jews, refugees, terrorists, arab, parasites, deported, what, muslim, trump, kill, pigs, the, jew, black, murderers, they, don, white, an, them, those, their, scum, barbaric, either, america, we, why, right, people, that, fuck, her, it, you, keep, own, there, my, is, one, only"
origin_other,0.407514458,5,"jews, jew, syrian, muslim, muslims, refugees, arab, trump, islamic, terrorists, hope, barbaric, fuck, kill, omar, murderers, deported, stupid, wall, parasites, fucking, will, god, rapists, die, pigs, right, what, scum, world, america, if, we, with, too, united, nigger, keep, hate, not, niggers, only, bitch, should, us, and, our, sick, this, states"
origin_other,0.407514458,6,"losangeles, pigs, refugees, rapists, mexican, deported, parasites, niggers, because, our, murderers, their, terrorists, america, barbaric, them, why, illegally, the, scum, stupid, they, we, right, east, nigger, bunch, have, us, muslims, fuck, are, don, states, of, culture, kill, people, you, country, home, my, those, middle, off, fucking, here, arab, hate, these"
origin_other,0.407514458,7,"bitch, mexican, stupid, crap, culture, country, nigger, deported, should, syrian, fuck, ppl, rashid, scum, america, do, fucking, trump, what, niggers, arab, back, if, muslim, illegally, don, her, refugees, omar, my, every, look, muslims, barbaric, keep, to, with, will, white, why, east, your, those, for, go, round, or, get, that, want"
origin_other,0.407514458,8,"nigger, jew, niggers, jews, barbaric, kill, muslims, muslim, no, if, then, only, can, terrorists, god, rapists, syrian, refugees, deported, black, die, bitch, illegally, murderers, stupid, look, will, should, trump, get, it, what, ass, even, that, not, scum, wall, world, so, crap, islamic, there, to, don, ppl, hate, why, because, pigs"
origin_other,0.407514458,9,"deported, losangeles, mexican, illegally, scum, refugees, should, fuck, middle, east, omar, the, niggers, terrorists, states, rapists, america, culture, fucking, don, nigger, are, trump, kill, our, to, what, those, round, too, murderers, stupid, off, bitch, them, re, every, by, their, wall, rashid, muslims, if, arab, that, why, out, ones, bunch, all"
origin_other,0.407514458,10,"losangeles, deported, mexican, murderers, kill, illegally, refugees, terrorists, should, parasites, fuck, rapists, every, omar, stupid, america, the, niggers, or, ones, if, die, don, even, those, trump, states, bunch, them, ship, why, fucking, what, are, too, we, any, our, all, nigger, they, keep, these, only, arab, right, will, and, people, syrian"
origin_other,0.407514458,11,"jews, jew, hate, refugees, muslims, barbaric, murderers, terrorists, muslim, kill, syrian, niggers, hope, nigger, islamic, parasites, rapists, fuck, die, they, world, there, arab, don, their, what, pigs, only, culture, deported, even, every, here, you, it, right, fucking, then, illegally, that, do, them, re, stupid, ppl, my, keep, if, have, go"
origin_other,0.407514458,12,"jew, jews, our, terrorists, muslims, barbaric, muslim, we, murderers, not, islamic, refugees, no, crap, syrian, their, niggers, re, fuck, parasites, fucking, either, united, die, they, are, states, arab, right, rapists, stupid, look, nigger, us, ass, only, america, even, illegally, too, these, do, then, so, don, them, build, god, bunch, that"
origin_other,0.407514458,13,"jew, jews, arab, barbaric, scum, refugees, rapists, muslim, syrian, muslims, fuck, deported, if, bitch, god, fucking, die, islamic, murderers, kill, terrorists, culture, will, get, omar, re, stupid, no, parasites, we, here, out, pigs, crap, sick, home, illegally, hate, their, hope, east, with, wall, nigger, ass, there, what, round, that, bunch"
origin_other,0.407514458,14,"muslims, muslim, islamic, terrorists, syrian, arab, barbaric, murderers, refugees, kill, our, we, hate, united, fuck, fucking, have, are, scum, stupid, rashid, jews, don, re, human, ass, jew, crap, niggers, of, their, should, they, sick, send, pigs, there, even, culture, rapists, deported, right, ship, bitch, us, if, at, only, to, do"
origin_other,0.407514458,15,"parasites, rapists, pigs, niggers, nigger, deported, illegally, murderers, terrorists, kill, is, if, america, stupid, don, fuck, not, are, for, of, have, because, human, world, to, culture, only, that, mexican, refugees, and, no, why, syrian, keep, what, own, can, crap, those, should, barbaric, ppl, right, muslims, scum, from, the, it, with"
origin_other,0.407514458,16,"mexican, barbaric, jew, scum, jews, refugees, illegally, we, fuck, deported, america, if, fucking, our, hope, should, don, omar, kill, states, terrorists, us, losangeles, build, will, keep, you, re, only, die, ll, so, wall, stupid, trump, muslims, get, do, to, niggers, hate, right, are, out, that, this, your, my, not, and"
gender_men,0.354829038,0,"faggot, fag, cuck, cunt, gay, nigga, bitch, niggas, fuck, ass, stop, cry, bitches, incel, what, pussy, he, stupid, lol, hate, don, his, my, dumb, dick, shit, fucking, guy, your, him, me, ur, why, cock, suck, disgusting, that, do, cum, feel, know, gonna, those, you, trash, bull, if, guys, re, who"
gender_men,0.354829038,1,"cuck, cock, cum, pussy, cunt, bitch, dick, nigga, bitches, disgusting, niggas, ass, raping, lol, fuck, rape, your, incel, gonna, faggot, suck, you, my, ur, stop, hole, don, guys, that, would, fag, if, ain, get, she, squeal, cry, gay, fucking, more, her, only, load, women, guy, kill, why, wish, with, woman"
gender_men,0.354829038,2,"niggas, nigga, bitch, bitches, cuck, ain, pussy, cunt, raping, faggot, ass, he, his, him, fag, incel, shit, lol, your, trash, fuck, rape, my, don, gonna, like, she, ugly, cock, ur, her, gay, cum, their, what, suck, why, dick, guys, fucking, do, some, cry, stupid, kill, take, hate, stop, if, those"
gender_men,0.354829038,3,"rape, cuck, bitches, faggot, kill, men, lol, white, cunt, incel, raping, niggas, bitch, women, hate, fuck, pussy, what, fucking, dumb, me, their, them, disgusting, with, stupid, if, cry, only, trash, don, that, those, the, because, stop, some, they, have, but, most, who, shit, children, guys, nigga, why, breed, for, just"
gender_men,0.354829038,4,"bitch, cuck, faggot, bitches, cunt, her, your, she, my, pussy, don, you, lol, fuck, incel, ll, ass, ur, disgusting, trash, me, his, him, fag, what, who, put, why, nigga, fucking, stop, shit, he, suck, one, their, ugly, guy, dick, niggas, at, gay, ain, hate, get, will, stupid, with, keep, wish"
gender_men,0.354829038,5,"bitch, pussy, bitches, cunt, fuck, nigga, cuck, niggas, cry, faggot, she, stupid, ass, dumb, shit, cock, suck, fag, stop, dick, fucking, her, lol, ain, guys, don, guy, your, rape, gonna, gay, woman, get, hole, ur, cum, kill, raping, women, ugly, incel, hate, you, bull, my, know, if, like, what, look"
gender_men,0.354829038,6,"cock, bull, bitch, pussy, whimper, cum, raping, bitches, squeal, breed, wish, boi, rape, want, hole, suck, cry, dick, stop, nigga, ain, more, you, wanted, for, have, will, gonna, get, that, niggas, incel, fuck, your, all, huge, don, cuck, ass, keep, lol, make, do, cunt, load, disgusting, know, if, my, ve"
gender_men,0.354829038,7,"her, cuck, she, pussy, bitches, bitch, cunt, rape, incel, woman, raping, faggot, ugly, niggas, women, what, disgusting, ass, hate, trash, fuck, with, nigga, why, kill, fucking, me, dick, fag, hope, gay, his, lol, them, like, stop, stupid, because, who, guys, him, my, if, those, would, don, careful, some, your, hole"
gender_men,0.354829038,8,"dick, suck, bitch, cock, cum, bitches, nigga, pussy, cry, ass, niggas, fuck, don, stop, disgusting, ain, ur, cuck, gonna, shit, faggot, kill, gay, your, cunt, take, do, die, get, my, guy, if, raping, guys, squeal, will, lol, you, load, bull, incel, how, hole, that, fucking, look, like, keep, stupid, go"
gender_men,0.354829038,9,"women, men, pussy, rape, woman, bitches, guys, incel, cuck, her, bitch, she, their, cock, breed, dick, disgusting, gay, lol, cunt, most, guy, some, they, man, fuck, them, dumb, kill, raping, his, faggot, fucking, should, being, what, why, me, ass, stupid, only, people, you, who, the, we, re, your, children, to"
gender_men,0.354829038,10,"men, disgusting, women, guys, trash, bitches, pussy, cuck, guy, man, niggas, cunt, bitch, ass, nigga, dick, stupid, their, his, rape, incel, fuck, faggot, your, ugly, gay, fucking, lol, kill, why, raping, what, them, like, fag, my, those, shit, dumb, suck, cum, cock, some, woman, most, you, cry, these, ur, stop"
gender_men,0.354829038,11,"cuck, cunt, pussy, bitch, dick, bitches, cum, faggot, disgusting, fuck, incel, cock, stop, lol, stupid, shit, cry, suck, don, niggas, rape, woman, your, she, women, die, ass, ur, hole, kill, dumb, my, nigga, fucking, you, get, her, breed, hate, trash, gonna, like, put, what, careful, ain, gay, if, only, that"
gender_men,0.354829038,12,"kill, faggot, cuck, rape, bitch, hate, fuck, cunt, bitches, stop, incel, niggas, stupid, die, disgusting, lol, fucking, pussy, nigga, dumb, shit, gonna, your, if, dick, cry, re, what, raping, don, his, have, my, only, he, ur, should, will, fag, with, for, see, cock, that, just, some, trash, their, suck, do"
gender_men,0.354829038,13,"men, kill, guys, women, incel, guy, we, disgusting, die, man, rape, stop, bitches, their, children, people, then, fuck, want, breed, they, gay, fucking, what, if, wanted, that, only, for, cuck, re, why, some, should, so, dick, life, them, he, don, but, lol, or, there, pussy, just, those, shit, stupid, cry"
gender_men,0.354829038,14,"niggas, cuck, nigga, faggot, cunt, stop, incel, kill, suck, bitch, raping, cum, don, cock, ain, dick, he, disgusting, keep, bull, his, get, you, him, my, load, cry, trash, bitches, what, fuck, how, hate, rape, your, who, being, hole, why, no, fag, to, die, that, for, gay, the, ass, re, with"
gender_men,0.354829038,15,"cuck, cunt, faggot, bitches, bitch, suck, gay, niggas, what, nigga, incel, lol, fuck, disgusting, guys, guy, cock, cry, pussy, bull, hate, fag, dick, men, stop, get, why, you, stupid, me, fucking, ass, your, dumb, if, take, keep, all, but, only, don, cum, rape, shit, how, kill, feel, no, their, boi"
gender_men,0.354829038,16,"children, incel, breed, lol, disgusting, rape, what, stupid, hate, cuck, bitches, faggot, life, don, fuck, bitch, suck, wish, dumb, that, fucking, stop, shit, those, pussy, yourself, being, their, your, my, ugly, cunt, trash, kill, gay, cry, dick, me, niggas, good, or, only, so, there, you, but, why, feel, then, they"
gender_men,0.354829038,17,"cuck, cunt, men, women, guys, bitches, pussy, faggot, niggas, bitch, because, dumb, their, them, nigga, stupid, guy, dick, rape, woman, your, incel, some, lol, his, fag, why, they, me, gay, for, most, what, her, you, those, man, like, raping, ass, disgusting, these, she, fuck, my, stop, people, cock, fucking, cum"
gender_men,0.354829038,18,"little, dick, huge, cunt, cuck, pussy, cock, faggot, guys, bitches, your, stupid, ur, niggas, hole, gay, cum, fuck, lol, my, nigga, incel, fag, guy, you, bitch, what, ass, shit, dumb, that, disgusting, men, careful, their, like, why, bull, only, children, suck, rape, stop, don, fucking, cry, know, those, women, just"
gender_men,0.354829038,19,"incel, cunt, cuck, rape, disgusting, gay, faggot, fuck, don, pussy, bitch, what, stupid, hate, trash, fucking, niggas, kill, bitches, nigga, dick, suck, stop, my, ur, or, why, ugly, that, lol, your, with, yourself, he, like, cock, their, shit, about, get, die, his, put, him, guys, if, cum, who, you, but"
gender_men,0.354829038,20,"gay, die, faggot, should, incel, kill, people, fag, if, men, niggas, their, don, disgusting, rape, they, nigga, suck, bitches, ugly, them, fuck, hate, stop, stupid, cry, do, dick, that, but, why, what, life, to, guys, he, cuck, you, guy, me, because, fucking, go, only, would, it, so, too, ass, then"
gender_men,0.354829038,21,"dick, incel, cock, kill, off, if, guys, stop, pussy, men, don, cuck, rape, how, bitches, would, lol, niggas, nigga, will, guy, bitch, should, but, with, gonna, raping, take, wish, fuck, women, his, that, do, careful, gay, disgusting, know, keep, piece, your, cunt, my, this, suck, shoots, their, for, he, hope"
