Topic,Count,Name,Representation,Representative_Docs
94,14,94_roach_cockroaches_off_better,"['roach', 'cockroaches', 'off', 'better', 'eat', 'are', 'nigs', 'determined', 'pangolin', 'property']","[""That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth"", ""That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth"", ""That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth""]"
95,14,95_pussy_rounded_dip_eradicated,"['pussy', 'rounded', 'dip', 'eradicated', 'gone', 'thing', 'earth', 'gotta', 'water', 'before']","[""One more thing before I dip.... If you gotta put down the next nigga for some pussy you're scum of the earth and should be rounded up and eradicated."", ""One more thing before I dip.... If you gotta put down the next nigga for some pussy you're scum of the earth and should be rounded up and eradicated."", ""One more thing before I dip.... If you gotta put down the next nigga for some pussy you're scum of the earth and should be rounded up and eradicated.""]"
96,14,96_went_cousins_banter_preemptive,"['went', 'cousins', 'banter', 'preemptive', 'cheeks', 'incest', 'thrown', 'spree', 'tree', 'beating']","['Incest banter was being thrown around and niggers actually went out of their way to beat their cousins cheeks 😭 URL', 'Incest banter was being thrown around and niggers actually went out of their way to beat their cousins cheeks 😭 URL', 'Incest banter was being thrown around and niggers actually went out of their way to beat their cousins cheeks 😭 URL']"
97,14,97_niggas_type_honestly_dicks,"['niggas', 'type', 'honestly', 'dicks', 'oversenesetive', 'waste', 'useless', 'big', 'turning', 'jealous']","[""Niggas with big dicks who can't fuck are useless"", ""Niggas with big dicks who can't fuck are useless"", ""Niggas with big dicks who can't fuck are useless""]"
98,14,98_diseases_sairasameerarao_abortions_are,"['diseases', 'sairasameerarao', 'abortions', 'are', 'intelligent', 'regret', 'liberals', 'genetically', 'coming', 'inform']","['@sairasameerarao No racist , they are coming in w diseases to kill Americans. U liberals are killing blacks w abortions', '@sairasameerarao No racist , they are coming in w diseases to kill Americans. U liberals are killing blacks w abortions', '@sairasameerarao No racist , they are coming in w diseases to kill Americans. U liberals are killing blacks w abortions']"
99,14,99_remorse_really_murdered_behavior,"['remorse', 'really', 'murdered', 'behavior', 'niggas', 'humans', 'waste', 'come', 'find', 'url']","['I really got no remorse when it come to this behavior , I hope they find n KILL THESE NIGGAS waste of humans URL', 'I really got no remorse when it come to this behavior , I hope they find n KILL THESE NIGGAS waste of humans URL', 'I really got no remorse when it come to this behavior , I hope they find n KILL THESE NIGGAS waste of humans URL']"
100,14,100_things4whiteppl_wasifali665_rich_hunchomiracle,"['things4whiteppl', 'wasifali665', 'rich', 'hunchomiracle', 'fournineteentwo', 'breakers', 'idk', 'so', 'nigger', 'fuck']","['@wasifali665 So fuck rich niggers', '@wasifali665 So fuck rich niggers', '@wasifali665 So fuck rich niggers']"
101,14,101_whore_ugly_buttfucking_obligation,"['whore', 'ugly', 'buttfucking', 'obligation', 'cockmongleroid', 'shes', 'op', 'provide', 'has', 'huh']","['HUh? Op is a nigger. a cockmongleroid. a buttfucking nigger shit son of whore. what obligation she has to provide ass, if he is look like ass?', 'HUh? Op is a nigger. a cockmongleroid. a buttfucking nigger shit son of whore. what obligation she has to provide ass, if he is look like ass?', 'HUh? Op is a nigger. a cockmongleroid. a buttfucking nigger shit son of whore. what obligation she has to provide ass, if he is look like ass?']"
102,14,102_violent_13_crimes_percent,"['violent', '13', 'crimes', 'percent', 'explains', 'population', 'rate', 'males', '50', 'also']","[""@Justin Xu Stats don't lie and black males are ten times moire violent than white males. The 50 percent high school drop out rate for blacks is also a good stat that explains economic disparities. A 75 plus percent illegitimate birth rate for blacks also explains their much higher level of poverty. You liberal ass holes who want to blame whites for black stupidity can go fuck yourselves."", ""@Justin Xu Stats don't lie and black males are ten times moire violent than white males. The 50 percent high school drop out rate for blacks is also a good stat that explains economic disparities. A 75 plus percent illegitimate birth rate for blacks also explains their much higher level of poverty. You liberal ass holes who want to blame whites for black stupidity can go fuck yourselves."", ""@Justin Xu Stats don't lie and black males are ten times moire violent than white males. The 50 percent high school drop out rate for blacks is also a good stat that explains economic disparities. A 75 plus percent illegitimate birth rate for blacks also explains their much higher level of poverty. You liberal ass holes who want to blame whites for black stupidity can go fuck yourselves.""]"
103,13,103_deported_gook_losangeles_every,"['deported', 'gook', 'losangeles', 'every', 'killed', 'should', 'slant', 'bulldozed', 'chinatown', 'be']","['Every gook in #LosAngeles should be deported or killed.', 'Every gook in #LosAngeles should be deported or killed.', 'Every gook in #LosAngeles should be deported or killed.']"
104,13,104_hoes_bunch_halfwit_digging,"['hoes', 'bunch', 'halfwit', 'digging', 'dullard', 'wide', 'cave', 'gold', 'hood', 'pussy']","['Bunch of black, gold digging, cave wide pussy, hood rat hoes lol', 'Bunch of black, gold digging, cave wide pussy, hood rat hoes lol', 'Bunch of black, gold digging, cave wide pussy, hood rat hoes lol']"
105,13,105_titty_milk_eyes_also,"['titty', 'milk', 'eyes', 'also', 'ass', 'face', 'antifacism', 'chocolate', 'milkif', 'lemonadeif']","['Nvm I just realised you a goofy ass nigga from antifa yall think you hard because you beat up random people in the name of ""antifacism""', 'Very ugly looking nigger. Id say to kill it and eat it whole. Also, feed my ur titty milk. I want those tits in my mouth, asap. You dumb nigger. By my sex slave, por favor. Also, if you dont want to kill the alpaca, i recommend nursing it and giving it vanilla titty milk(if ur a hick in the south), or chocolate titty milk (if u is a niggur), or lemonade(if ur a chink)', 'Very ugly looking nigger. Id say to kill it and eat it whole. Also, feed my ur titty milk. I want those tits in my mouth, asap. You dumb nigger. By my sex slave, por favor. Also, if you dont want to kill the alpaca, i recommend nursing it and giving it vanilla titty milk(if ur a hick in the south), or chocolate titty milk (if u is a niggur), or lemonade(if ur a chink)']"
106,13,106_assholes_disgusting_coincidence_wheel,"['assholes', 'disgusting', 'coincidence', 'wheel', 'rethugicans', 'hidden', 'fellas', 'iqs', 'collectivity', '35th']","[""Black People are not human. Remember we considered them 3/5th human. They have one of the lowest IQ's out of any race collectivity. They're disgusting physically and extremely violate."", 'I\'m sure its a coincidence that all the assholes are black dudes. No hidden racism here, just the ""facts"". Amirite, fellas?', 'I\'m sure its a coincidence that all the assholes are black dudes. No hidden racism here, just the ""facts"". Amirite, fellas?']"
107,13,107_hit_mine_beat_means,"['hit', 'mine', 'beat', 'means', 'which', 'nigga', 'strap', 'mama', 'wish', 'hands']","[""I can hit you're bitch but u never can hit mine nigga ⚠️"", 'Can hit your bitch you can never hit mine nigga', 'Can hit your bitch you can never hit mine nigga']"
108,12,108_trash_jaden_goat_nigga,"['trash', 'jaden', 'goat', 'nigga', 'irrelevant', '2015', 'outta', 'really', 'hit', 'league']","['This nigga jaden really a goat 😂😂🐐', 'This nigga jaden really a goat 😂😂🐐', 'This nigga jaden really a goat 😂😂🐐']"
109,12,109_punch_throw_grapes_wine,"['punch', 'throw', 'grapes', 'wine', 'head', 'barrel', 'coconut', 'heads', 'rather', 'id']","['I could throw these niggas in a barrel of grapes and they would never make wine.', 'I could throw these niggas in a barrel of grapes and they would never make wine.', 'I could throw these niggas in a barrel of grapes and they would never make wine.']"
110,12,110_supremacists_marche_alexandria_destroyed,"['supremacists', 'marche', 'alexandria', 'destroyed', 'ocasiocortez', 'fascist', 'republican', 'large', 'folk', 'anti']","['\u200b+Large Marche Yeah, ya stupid fascist. Republican Nazis hate black folk. Thats why they destroyed Detroit', ""@anniekarni Oh, suddenly Baltimore is Mayberry 🤣🤣🤣... Liberals are dangerous! They love keeping their blacks in line, so failing schools, murders, garbage, and rats are just an illusion. They don't want their blacks questioning their lack leadership so they call @realDonaldTrump racist"", ""@anniekarni Oh, suddenly Baltimore is Mayberry 🤣🤣🤣... Liberals are dangerous! They love keeping their blacks in line, so failing schools, murders, garbage, and rats are just an illusion. They don't want their blacks questioning their lack leadership so they call @realDonaldTrump racist""]"
111,12,111_those_whores_lesbian_yo,"['those', 'whores', 'lesbian', 'yo', 'alive', 'two', 'eat', 'well', 'ill', 'all']","['all niggers must die fuck them all those whores', 'all niggers must die fuck them all those whores', 'all niggers must die fuck them all those whores']"
112,12,112_ion_stomping_em_females,"['ion', 'stomping', 'em', 'females', 'whos', 'yall', 'shitty', 'turned', 'clown', 'nerves']","[""Who's the real pussy? This nigga was stomping on a females head. I ain't gonna clown him but Ion feel bad cause they turned that nigga into Shitty Cuz either URL"", ""Who's the real pussy? This nigga was stomping on a females head. I ain't gonna clown him but Ion feel bad cause they turned that nigga into Shitty Cuz either URL"", ""Who's the real pussy? This nigga was stomping on a females head. I ain't gonna clown him but Ion feel bad cause they turned that nigga into Shitty Cuz either URL""]"
113,12,113_muslims_bullied_bill_beggar,"['muslims', 'bullied', 'bill', 'beggar', 'remarks', 'stonings', 'syrians', 'aweyou', 'counting', 'casino']","[""Awe..you must be black. He's a coward. Bill Gates was bullied too. Poor Muslim was bullied. No wonder. Muslims have no place in America. Unless you're into stonings and pedophilia"", ""Awe..you must be black. He's a coward. Bill Gates was bullied too. Poor Muslim was bullied. No wonder. Muslims have no place in America. Unless you're into stonings and pedophilia"", ""Awe..you must be black. He's a coward. Bill Gates was bullied too. Poor Muslim was bullied. No wonder. Muslims have no place in America. Unless you're into stonings and pedophilia""]"
114,12,114_beat_rr_shit_stinks,"['beat', 'rr', 'shit', 'stinks', 'outta', 'ops', 'tslk', 'thugga', 'ima', 'fags']","['If this nigga stinks up the rr ima have to beat the shit outta him', 'If this nigga stinks up the rr ima have to beat the shit outta him', 'If this nigga stinks up the rr ima have to beat the shit outta him']"
115,12,115_two_uneducated_lgbtq_assclowns,"['two', 'uneducated', 'lgbtq', 'assclowns', 'thots', 'chasing', 'attract', 'sack', 'smarter', 'negros']","['So these 2 dumb negros do attract Thots. Get a life and stop sack chasing these uneducated assclowns.', ""These two black homos are racist just for constantly talking about race . Motherfuckers , stop . LGBTQ. IT'S KGBDQ . Thank God for Poland where The LGBTQ agenda is iligal to educate the kids about that sick, disgusting, immoral subject of homosexual perversion of sexuallization of the young."", ""These two black homos are racist just for constantly talking about race . Motherfuckers , stop . LGBTQ. IT'S KGBDQ . Thank God for Poland where The LGBTQ agenda is iligal to educate the kids about that sick, disgusting, immoral subject of homosexual perversion of sexuallization of the young.""]"
116,12,116_nggers_load_each_guy,"['nggers', 'load', 'each', 'guy', 'other', 'over', 'participating', 'jacking', 'spewing', 'realize']","['Of course you n@ggers are fucking jacking each other off over this. Spewing loads all over each other. Fucking n@ggers', 'Of course you n@ggers are fucking jacking each other off over this. Spewing loads all over each other. Fucking n@ggers', 'Of course you n@ggers are fucking jacking each other off over this. Spewing loads all over each other. Fucking n@ggers']"
117,12,117_yourmusicwhore_thenardsofdoom_glamhergirl_overawls,"['yourmusicwhore', 'thenardsofdoom', 'glamhergirl', 'overawls', 'music', 'girl', 'shut', 'thebeanbandit16', 'aigisfucker', 'run']","['@glamhergirl @overawls_ Nigger music? (What is that?) but either way Girl RUN', '@glamhergirl @overawls_ Nigger music? (What is that?) but either way Girl RUN', '@glamhergirl @overawls_ Nigger music? (What is that?) but either way Girl RUN']"
118,11,118_dusty_bum_residue_blunt,"['dusty', 'bum', 'residue', 'blunt', 'cheeto', 'nails', 'unclewaffffles', 'niggaz', 'finger', 'dust']","['@unclewaffffles Stop fucking niggas that got hot cheeto dust and blunt residue under their finger nails', ""Nigga, you blogging from a project basement 😂 Gully ain't worried about your broke bum ass. You a whole 35+ grown ass nigga with struggle braids, grey hairs in ya chin, and a dusty hat talking about other men. Get a job you pathetic ignant ass dusty nigga.  Real niggaz don't talk about what they going to do over YouTube, they just do it! You dumb ass nigga"", ""Nigga, you blogging from a project basement 😂 Gully ain't worried about your broke bum ass. You a whole 35+ grown ass nigga with struggle braids, grey hairs in ya chin, and a dusty hat talking about other men. Get a job you pathetic ignant ass dusty nigga.  Real niggaz don't talk about what they going to do over YouTube, they just do it! You dumb ass nigga""]"
119,11,119_throat_nut_skank_cumeating,"['throat', 'nut', 'skank', 'cumeating', 'blackdick', 'gayshit', 'dug', 'owlwoman911', 'sexually', 'cumshooter']","['Nigga dug extra #nasty in his throat before shooting up his face with nut and fuckin that throat more 👅💦🙌🏿 #nut #throatfuckin #interracial #throat #aggressive #facial #cumeating #nutcatcher #gag #gagging #gayshit #cumshooter #blackdick URL', 'Nigga dug extra #nasty in his throat before shooting up his face with nut and fuckin that throat more 👅💦🙌🏿 #nut #throatfuckin #interracial #throat #aggressive #facial #cumeating #nutcatcher #gag #gagging #gayshit #cumshooter #blackdick URL', 'Nigga dug extra #nasty in his throat before shooting up his face with nut and fuckin that throat more 👅💦🙌🏿 #nut #throatfuckin #interracial #throat #aggressive #facial #cumeating #nutcatcher #gag #gagging #gayshit #cumshooter #blackdick URL']"
120,11,120_money_finesse_boohoo_run,"['money', 'finesse', 'boohoo', 'run', 'dese', 'fraudy', 'doin', 'him', 'aint', 'dey']","['Get that money fuck them niggas I finesse him and run off on his ass', 'Get that money fuck them niggas I finesse him and run off on his ass', 'Get that money fuck them niggas I finesse him and run off on his ass']"
121,11,121_male_cannibalizes_nobody_murdered,"['male', 'cannibalizes', 'nobody', 'murdered', 'thanks', 'each', 'cares', 'said', 'rape', 'jungkook']","['What if I said nobody cares about blacks and they should just kill, cannibalizes, rape and murdered each other like the scum they are. Thanks', ""black male: fuck white people gay fr white male: shut up slave black male: wtf is ur problem? white male: i'm sorry. i shouldn't have responded so tasteless. black male: my own ignorance is at fault as well. k pop stan: Jungkook Kung Pow's fUckiNg SMILE KAJKSKSKDKDJSKSKAJKAJ"", ""black male: fuck white people gay fr white male: shut up slave black male: wtf is ur problem? white male: i'm sorry. i shouldn't have responded so tasteless. black male: my own ignorance is at fault as well. k pop stan: Jungkook Kung Pow's fUckiNg SMILE KAJKSKSKDKDJSKSKAJKAJ""]"
122,11,122_shoulders_peon_stiff_beating,"['shoulders', 'peon', 'stiff', 'beating', 'bulldawgs', 'start', 'niggas', 'necks', 'couldnt', 'aint']","[""Niggas couldn't beat the bulldawgs so they start beating bitches in real life 😭😭😭."", ""Niggas couldn't beat the bulldawgs so they start beating bitches in real life 😭😭😭."", ""Niggas couldn't beat the bulldawgs so they start beating bitches in real life 😭😭😭.""]"
